Frequency (Hz)	Level (dB)
18645.735168	-97.817955
18646.408081	-97.804993
18647.080994	-98.724907
18647.753906	-98.703232
18648.426819	-98.553200
18649.099731	-98.094322
18649.772644	-98.196381
18650.445557	-97.859550
18651.118469	-98.408134
18651.791382	-98.347603
18652.464294	-98.307808
18653.137207	-98.510284
18653.810120	-98.391144
18654.483032	-99.144554
18655.155945	-98.617012
18655.828857	-98.677475
18656.501770	-98.757515
18657.174683	-98.241745
18657.847595	-97.647736
18658.520508	-98.349258
18659.193420	-99.060173
18659.866333	-98.889290
18660.539246	-97.998642
18661.212158	-97.798256
18661.885071	-98.075874
18662.557983	-98.115692
18663.230896	-98.904816
18663.903809	-98.565834
18664.576721	-97.964325
18665.249634	-98.225937
18665.922546	-98.803314
18666.595459	-98.123634
18667.268372	-97.869576
18667.941284	-97.989433
18668.614197	-98.172157
18669.287109	-98.119392
18669.960022	-97.941902
18670.632935	-98.356804
18671.305847	-98.150909
18671.978760	-97.944794
18672.651672	-98.573013
18673.324585	-98.633873
18673.997498	-98.582764
18674.670410	-98.571007
18675.343323	-98.655304
18676.016235	-98.819130
18676.689148	-98.225739
18677.362061	-98.454445
18678.034973	-98.256210
18678.707886	-98.559204
18679.380798	-98.824974
18680.053711	-98.938454
18680.726624	-99.229919
18681.399536	-98.383003
18682.072449	-98.233986
18682.745361	-98.452011
18683.418274	-99.126305
18684.091187	-98.305840
18684.764099	-98.096748
18685.437012	-98.618271
18686.109924	-98.691437
18686.782837	-98.168808
18687.455750	-98.910454
18688.128662	-98.854630
18688.801575	-98.854904
18689.474487	-98.338150
18690.147400	-98.128990
18690.820313	-98.398041
18691.493225	-98.627190
18692.166138	-98.455765
18692.839050	-98.283478
18693.511963	-98.343941
18694.184875	-98.743881
18694.857788	-98.389481
18695.530701	-98.461235
18696.203613	-97.721870
18696.876526	-98.143188
18697.549438	-99.001671
18698.222351	-99.258415
18698.895264	-98.616760
18699.568176	-98.441193
18700.241089	-98.723198
18700.914001	-98.879974
18701.586914	-98.476273
18702.259827	-98.463562
18702.932739	-98.905792
18703.605652	-98.850014
18704.278564	-98.036766
18704.951477	-98.905815
18705.624390	-98.946098
18706.297302	-98.445335
18706.970215	-98.466263
18707.643127	-99.187775
18708.316040	-99.186256
18708.988953	-99.052254
18709.661865	-98.736679
18710.334778	-99.112808
18711.007690	-98.876427
18711.680603	-99.123978
18712.353516	-99.167206
18713.026428	-99.181068
18713.699341	-98.513504
18714.372253	-98.681396
18715.045166	-98.985550
18715.718079	-98.808899
18716.390991	-98.070618
18717.063904	-98.276955
18717.736816	-98.628616
18718.409729	-98.382050
18719.082642	-98.515411
18719.755554	-98.371315
18720.428467	-98.371300
18721.101379	-98.657852
18721.774292	-98.611359
18722.447205	-98.334015
18723.120117	-98.737923
18723.793030	-98.802216
18724.465942	-98.739067
18725.138855	-98.967842
18725.811768	-98.623932
18726.484680	-98.416977
18727.157593	-98.509727
18727.830505	-98.830811
18728.503418	-99.049561
18729.176331	-98.836449
18729.849243	-98.822220
18730.522156	-99.147369
18731.195068	-98.865936
18731.867981	-98.790924
18732.540894	-99.045914
18733.213806	-98.651176
18733.886719	-97.781067
18734.559631	-98.337708
18735.232544	-98.632233
18735.905457	-98.867767
18736.578369	-99.103043
18737.251282	-98.844658
18737.924194	-98.822632
18738.597107	-98.860985
18739.270020	-98.954231
18739.942932	-98.862198
18740.615845	-99.670143
18741.288757	-98.776802
18741.961670	-99.249573
18742.634583	-98.730827
18743.307495	-99.178413
18743.980408	-98.772476
18744.653320	-98.695496
18745.326233	-98.518768
18745.999146	-98.865356
18746.672058	-98.639046
18747.344971	-98.745911
18748.017883	-98.435219
18748.690796	-98.988647
18749.363708	-98.938507
18750.036621	-99.013649
18750.709534	-98.974030
18751.382446	-98.672859
18752.055359	-98.336960
18752.728271	-98.304451
18753.401184	-98.600700
18754.074097	-98.722672
18754.747009	-99.424545
18755.419922	-99.227272
18756.092834	-98.989067
18756.765747	-98.866371
18757.438660	-98.689064
18758.111572	-99.156357
18758.784485	-98.970634
18759.457397	-98.334351
18760.130310	-99.322876
18760.803223	-99.845108
18761.476135	-99.345261
18762.149048	-99.041786
18762.821960	-98.712379
18763.494873	-98.602730
18764.167786	-98.481750
18764.840698	-98.550743
18765.513611	-99.197769
18766.186523	-98.990685
18766.859436	-99.019379
18767.532349	-99.024834
18768.205261	-98.867073
18768.878174	-99.241737
18769.551086	-99.624252
18770.223999	-98.905251
18770.896912	-99.049995
18771.569824	-99.360222
18772.242737	-98.979752
18772.915649	-98.600388
18773.588562	-99.253326
18774.261475	-99.442329
18774.934387	-98.611389
18775.607300	-98.762390
18776.280212	-99.102837
18776.953125	-99.022888
18777.626038	-99.045555
18778.298950	-99.098251
18778.971863	-99.247559
18779.644775	-98.457336
18780.317688	-98.491226
18780.990601	-99.124130
18781.663513	-99.609459
18782.336426	-99.162376
18783.009338	-98.824936
18783.682251	-98.221657
18784.355164	-98.941063
18785.028076	-99.005234
18785.700989	-99.018349
18786.373901	-98.867355
18787.046814	-98.462410
18787.719727	-99.172089
18788.392639	-98.993645
18789.065552	-98.653458
18789.738464	-98.861710
18790.411377	-98.676559
18791.084290	-98.568153
18791.757202	-98.743820
18792.430115	-98.945953
18793.103027	-99.022003
18793.775940	-99.476486
18794.448853	-98.941765
18795.121765	-99.117378
18795.794678	-98.686264
18796.467590	-98.606491
18797.140503	-98.529564
18797.813416	-98.631927
18798.486328	-98.217972
18799.159241	-99.234329
18799.832153	-99.075424
18800.505066	-99.619148
18801.177979	-99.347458
18801.850891	-98.120369
18802.523804	-98.261314
18803.196716	-98.808609
18803.869629	-98.911858
18804.542542	-98.915848
18805.215454	-98.937355
18805.888367	-98.903191
18806.561279	-98.571930
18807.234192	-99.784912
18807.907104	-99.557465
18808.580017	-99.620621
18809.252930	-99.125282
18809.925842	-98.834099
18810.598755	-98.987839
18811.271667	-98.906998
18811.944580	-99.216278
18812.617493	-98.887459
18813.290405	-99.247192
18813.963318	-99.439796
18814.636230	-99.173187
18815.309143	-99.512131
18815.982056	-99.576408
18816.654968	-99.454918
18817.327881	-99.097511
18818.000793	-98.438988
18818.673706	-98.902611
18819.346619	-98.922173
18820.019531	-98.655746
18820.692444	-99.095589
18821.365356	-99.230606
18822.038269	-98.762253
18822.711182	-99.529930
18823.384094	-99.133240
18824.057007	-98.469292
18824.729919	-99.112823
18825.402832	-99.388588
18826.075745	-99.129707
18826.748657	-99.006851
18827.421570	-98.582352
18828.094482	-98.694191
18828.767395	-99.172539
18829.440308	-99.187363
18830.113220	-99.010597
18830.786133	-98.651558
18831.459045	-98.642502
18832.131958	-98.829277
18832.804871	-99.169189
18833.477783	-98.961502
18834.150696	-99.054085
18834.823608	-99.180717
18835.496521	-98.809990
18836.169434	-98.856979
18836.842346	-98.923897
18837.515259	-98.596260
18838.188171	-98.631310
18838.861084	-98.941978
18839.533997	-98.607948
18840.206909	-98.953644
18840.879822	-98.780632
18841.552734	-98.997154
18842.225647	-99.229614
18842.898560	-99.041870
18843.571472	-98.761681
18844.244385	-98.756386
18844.917297	-99.088173
18845.590210	-99.067169
18846.263123	-99.307159
18846.936035	-99.210541
18847.608948	-99.111374
18848.281860	-98.739693
18848.954773	-99.251556
18849.627686	-98.939751
18850.300598	-98.770432
18850.973511	-98.507912
18851.646423	-98.664200
18852.319336	-98.755363
18852.992249	-98.617676
18853.665161	-98.854408
18854.338074	-98.791077
18855.010986	-99.326401
18855.683899	-99.620987
18856.356812	-99.277229
18857.029724	-98.883865
18857.702637	-98.973877
18858.375549	-99.067963
18859.048462	-98.746193
18859.721375	-99.055023
18860.394287	-98.847359
18861.067200	-99.009956
18861.740112	-99.297104
18862.413025	-99.181198
18863.085938	-98.969704
18863.758850	-99.146004
18864.431763	-99.465973
18865.104675	-99.231606
18865.777588	-98.655785
18866.450500	-98.493065
18867.123413	-99.234192
18867.796326	-98.610229
18868.469238	-98.466499
18869.142151	-98.149963
18869.815063	-98.743446
18870.487976	-99.088631
18871.160889	-98.981537
18871.833801	-99.167839
18872.506714	-99.296738
18873.179626	-98.976952
18873.852539	-98.598671
18874.525452	-99.217949
18875.198364	-99.269104
18875.871277	-98.523499
18876.544189	-99.360741
18877.217102	-98.911880
18877.890015	-98.576797
18878.562927	-98.745293
18879.235840	-99.173508
18879.908752	-99.038391
18880.581665	-99.090683
18881.254578	-99.434898
18881.927490	-99.258347
18882.600403	-99.151970
18883.273315	-98.809013
18883.946228	-99.236923
18884.619141	-99.045166
18885.292053	-98.926178
18885.964966	-98.691750
18886.637878	-99.167816
18887.310791	-99.099045
18887.983704	-99.107079
18888.656616	-98.954681
18889.329529	-99.190277
18890.002441	-98.993004
18890.675354	-99.271553
18891.348267	-98.932220
18892.021179	-98.439110
18892.694092	-98.542900
18893.367004	-98.619232
18894.039917	-98.984406
18894.712830	-98.905319
18895.385742	-98.914635
18896.058655	-98.553299
18896.731567	-98.814812
18897.404480	-99.593140
18898.077393	-99.421288
18898.750305	-98.599380
18899.423218	-99.192627
18900.096130	-98.477829
18900.769043	-98.087189
18901.441956	-98.628883
18902.114868	-98.643654
18902.787781	-98.828255
18903.460693	-98.845413
18904.133606	-98.234848
18904.806519	-98.448662
18905.479431	-99.077515
18906.152344	-99.774269
18906.825256	-99.039078
18907.498169	-98.502998
18908.171082	-98.771629
18908.843994	-99.137520
18909.516907	-98.656952
18910.189819	-98.627335
18910.862732	-99.046585
18911.535645	-98.655930
18912.208557	-98.535736
18912.881470	-98.857063
18913.554382	-98.952209
18914.227295	-98.610359
18914.900208	-98.939789
18915.573120	-99.086945
18916.246033	-98.581512
18916.918945	-98.404480
18917.591858	-98.105408
18918.264771	-98.616295
18918.937683	-99.039917
18919.610596	-99.270851
18920.283508	-99.011223
18920.956421	-98.769852
18921.629333	-99.101547
18922.302246	-98.700119
18922.975159	-98.724937
18923.648071	-98.705643
18924.320984	-99.164307
18924.993896	-99.192787
18925.666809	-99.232552
18926.339722	-98.607681
18927.012634	-98.316345
18927.685547	-99.004532
18928.358459	-99.125595
18929.031372	-98.868629
18929.704285	-98.299461
18930.377197	-98.302376
18931.050110	-98.289810
18931.723022	-98.577896
18932.395935	-98.551453
18933.068848	-98.591843
18933.741760	-98.448013
18934.414673	-98.843796
18935.087585	-98.877396
18935.760498	-99.023788
18936.433411	-98.625305
18937.106323	-98.439941
18937.779236	-98.633942
18938.452148	-98.586960
18939.125061	-98.885216
18939.797974	-98.978935
18940.470886	-99.307922
18941.143799	-98.844841
18941.816711	-98.881355
18942.489624	-98.829895
18943.162537	-98.335007
18943.835449	-98.600365
18944.508362	-98.760559
18945.181274	-98.624947
18945.854187	-98.719322
18946.527100	-98.413673
18947.200012	-98.858864
18947.872925	-98.375252
18948.545837	-98.208305
18949.218750	-98.688240
18949.891663	-98.713783
18950.564575	-98.266319
18951.237488	-97.591217
18951.910400	-97.982712
18952.583313	-98.834358
18953.256226	-98.416206
18953.929138	-98.089638
18954.602051	-98.539047
18955.274963	-98.932991
18955.947876	-98.733612
18956.620789	-98.438667
18957.293701	-98.782043
18957.966614	-98.414063
18958.639526	-98.547287
18959.312439	-98.365837
18959.985352	-98.022011
18960.658264	-98.592003
18961.331177	-98.489807
18962.004089	-98.956154
18962.677002	-98.548180
18963.349915	-98.262581
18964.022827	-98.590034
18964.695740	-98.522179
18965.368652	-98.794678
18966.041565	-98.797798
18966.714478	-98.364288
18967.387390	-98.626846
18968.060303	-98.458412
18968.733215	-98.501556
18969.406128	-97.958763
18970.079041	-98.418365
18970.751953	-98.438805
18971.424866	-98.001755
18972.097778	-98.434967
18972.770691	-98.412453
18973.443604	-98.506187
18974.116516	-98.698784
18974.789429	-98.316887
18975.462341	-98.612762
18976.135254	-98.520531
18976.808167	-98.175247
18977.481079	-98.230850
18978.153992	-98.171051
18978.826904	-98.317902
18979.499817	-98.601120
18980.172729	-98.333847
18980.845642	-97.952988
18981.518555	-98.414085
18982.191467	-98.486183
18982.864380	-98.591217
18983.537292	-98.741295
18984.210205	-98.568642
18984.883118	-98.384407
18985.556030	-98.543892
18986.228943	-98.391983
18986.901855	-98.306824
18987.574768	-98.710732
18988.247681	-98.579559
18988.920593	-98.455521
18989.593506	-98.258789
18990.266418	-98.260063
18990.939331	-98.818939
18991.612244	-98.782372
18992.285156	-98.336014
18992.958069	-98.338364
18993.630981	-97.980194
18994.303894	-98.503304
18994.976807	-99.069695
18995.649719	-98.913628
18996.322632	-98.663002
18996.995544	-98.723877
18997.668457	-97.724724
18998.341370	-98.107765
18999.014282	-97.991692
18999.687195	-90.652794
19000.360107	-91.135368
19001.033020	-97.898994
19001.705933	-98.069298
19002.378845	-97.982018
19003.051758	-97.988213
19003.724670	-98.080345
19004.397583	-98.094734
19005.070496	-98.235687
19005.743408	-98.614403
19006.416321	-98.480164
19007.089233	-98.333153
19007.762146	-98.337532
19008.435059	-98.478729
19009.107971	-97.938118
19009.780884	-98.370964
19010.453796	-98.774422
19011.126709	-98.059692
19011.799622	-98.474838
19012.472534	-98.510162
19013.145447	-98.372643
19013.818359	-97.481003
19014.491272	-97.796303
19015.164185	-97.799484
19015.837097	-97.813545
19016.510010	-97.569099
19017.182922	-98.488037
19017.855835	-98.346107
19018.528748	-98.102188
19019.201660	-98.251930
19019.874573	-97.969551
19020.547485	-98.120735
19021.220398	-98.739159
19021.893311	-98.314400
19022.566223	-98.204079
19023.239136	-98.669174
19023.912048	-97.836342
19024.584961	-97.782379
19025.257874	-98.163345
19025.930786	-98.097206
19026.603699	-98.194633
19027.276611	-97.752640
19027.949524	-97.828407
19028.622437	-97.865341
19029.295349	-97.740845
19029.968262	-97.893311
19030.641174	-98.047279
19031.314087	-97.734138
19031.987000	-97.507065
19032.659912	-97.954521
19033.332825	-97.838036
19034.005737	-97.587830
19034.678650	-98.243195
19035.351563	-98.482353
19036.024475	-97.818214
19036.697388	-97.669106
19037.370300	-97.577225
19038.043213	-97.577087
19038.716125	-97.357887
19039.389038	-97.344887
19040.061951	-97.981926
19040.734863	-98.479935
19041.407776	-98.120728
19042.080688	-97.898819
19042.753601	-97.994537
19043.426514	-98.258240
19044.099426	-98.416275
19044.772339	-98.423561
19045.445251	-97.764091
19046.118164	-97.394203
19046.791077	-97.585938
19047.463989	-97.427025
19048.136902	-97.825180
19048.809814	-97.849754
19049.482727	-97.947464
19050.155640	-98.220604
19050.828552	-97.872597
19051.501465	-97.864044
19052.174377	-98.213570
19052.847290	-98.409523
19053.520203	-97.621788
19054.193115	-97.543167
19054.866028	-97.824402
19055.538940	-98.019943
19056.211853	-97.818756
19056.884766	-98.058708
19057.557678	-97.784210
19058.230591	-97.894600
19058.903503	-97.314369
19059.576416	-97.546944
19060.249329	-97.760994
19060.922241	-97.805588
19061.595154	-97.699738
19062.268066	-97.328720
19062.940979	-97.697784
19063.613892	-98.251549
19064.286804	-98.152023
19064.959717	-98.190811
19065.632629	-98.374023
19066.305542	-98.125252
19066.978455	-97.831131
19067.651367	-97.700829
19068.324280	-97.897705
19068.997192	-98.290810
19069.670105	-97.964439
19070.343018	-97.394173
19071.015930	-97.310448
19071.688843	-97.823822
19072.361755	-98.389900
